nodename,batch,solution,version,git,task,data,timestamp,action,stderr
mr-0xc11,1546177140,pydatatable,0.7.0,b96b6af2de2074c8cf1efa33d71d0d97b1ac35ac,groupby,G1_1e9_2e0_0_0,1546212458.85667,finish,0
mr-0xc11,1546177140,pydatatable,0.7.0,b96b6af2de2074c8cf1efa33d71d0d97b1ac35ac,groupby,G1_1e9_1e2_0_1,1546212458.97083,start,
mr-0xc11,1546177140,pydatatable,0.7.0,b96b6af2de2074c8cf1efa33d71d0d97b1ac35ac,groupby,G1_1e9_1e2_0_1,1546213082.80373,finish,0
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1546213082.92028,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1546213137.30097,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1546213137.31535,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1546213183.32156,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1546213183.35692,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1546213229.42041,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1546213229.43844,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1546213273.43734,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1546213273.45103,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1546213560.29641,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1546213560.30924,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1546213858.26793,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_2e0_0_0,1546213858.28417,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_2e0_0_0,1546214163.37951,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e2_0_1,1546214163.39549,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e8_1e2_0_1,1546214451.95461,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e2_0_0,1546214451.96819,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e2_0_0,1546217427.59819,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e1_0_0,1546217427.9733,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e1_0_0,1546220292.48989,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_2e0_0_0,1546220292.83971,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_2e0_0_0,1546223303.02367,finish,2
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e2_0_1,1546223303.33184,start,
mr-0xc11,1546177140,spark,2.4.0,,groupby,G1_1e9_1e2_0_1,1546226054.40321,finish,2
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1546226054.65938,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1546226099.06249,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1546226099.07588,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1546226173.37588,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1546226173.41744,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1546226277.54952,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1546226277.56449,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1546226315.06388,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_0,1546226315.07788,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_0,1546227056.06722,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e1_0_0,1546227056.08127,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e1_0_0,1546228485.42308,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_2e0_0_0,1546228485.43747,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_2e0_0_0,1546230657.10509,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_1,1546230657.12004,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e8_1e2_0_1,1546231385.11461,finish,0
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_0,1546231385.12853,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_0,1546235005.1646,finish,18
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e1_0_0,1546235005.40392,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e1_0_0,1546238625.41594,finish,18
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_2e0_0_0,1546238625.55809,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_2e0_0_0,1546242245.73499,finish,18
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_1,1546242246.31218,start,
mr-0xc11,1546177140,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e9_1e2_0_1,1546245561.80674,finish,26
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_0,1546245562.24399,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_0,1546245664.04524,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e1_0_0,1546245664.06416,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e1_0_0,1546245783.55065,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_2e0_0_0,1546245783.56518,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_2e0_0_0,1546246115.61553,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_1,1546246115.63091,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_1,1546246187.45711,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e2_0_0,1546246187.47171,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e2_0_0,1546246789.62758,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e1_0_0,1546246789.64293,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e1_0_0,1546248478.25763,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_2e0_0_0,1546248478.27184,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_2e0_0_0,1546252098.28841,finish,108
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e2_0_1,1546252098.35182,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e8_1e2_0_1,1546252680.79192,finish,0
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e2_0_0,1546252680.85175,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e2_0_0,1546256297.10894,finish,54
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e1_0_0,1546256297.29774,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e1_0_0,1546259917.31462,finish,85
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_2e0_0_0,1546259917.51089,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_2e0_0_0,1546263537.54035,finish,104
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e2_0_1,1546263537.80719,start,
mr-0xc11,1546177140,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e9_1e2_0_1,1546267154.05232,finish,57
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e2_0_0,1546362544.91365,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e2_0_0,1546362560.37627,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e1_0_0,1546362560.40117,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e1_0_0,1546362588.58754,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_2e0_0_0,1546362588.60624,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_2e0_0_0,1546362650.84664,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e2_0_1,1546362650.8613,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e7_1e2_0_1,1546362669.36101,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e2_0_0,1546362669.37552,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e2_0_0,1546362820.28235,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e1_0_0,1546362820.29576,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e1_0_0,1546363107.89311,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_2e0_0_0,1546363107.91224,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_2e0_0_0,1546363799.09722,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e2_0_1,1546363799.11218,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e8_1e2_0_1,1546363959.06759,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e2_0_0,1546363959.07843,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e2_0_0,1546365424.9824,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e1_0_0,1546365425.03696,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e1_0_0,1546368562.7956,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_2e0_0_0,1546368562.91109,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_2e0_0_0,1546372182.91535,finish,0
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e2_0_1,1546372183.13179,start,
mr-0xc11,1546362284,data.table,1.11.9,2fb3f60e2f42ed1b7d176e591dea0eca4f47c1ed,groupby,G1_1e9_1e2_0_1,1546373270.84875,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e2_0_0,1546373270.87063,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e2_0_0,1546373293.067,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e1_0_0,1546373293.07758,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e1_0_0,1546373337.41603,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_2e0_0_0,1546373337.42995,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_2e0_0_0,1546373440.81062,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e2_0_1,1546373440.82513,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e7_1e2_0_1,1546373464.57743,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e2_0_0,1546373464.59095,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e2_0_0,1546373733.64242,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e1_0_0,1546373733.66039,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e1_0_0,1546374238.57208,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_2e0_0_0,1546374238.58729,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_2e0_0_0,1546375343.19733,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e2_0_1,1546375343.2135,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e8_1e2_0_1,1546375622.47977,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e2_0_0,1546375622.49484,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e2_0_0,1546378819.87255,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e1_0_0,1546378819.98736,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e1_0_0,1546382439.99037,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_2e0_0_0,1546382440.12304,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_2e0_0_0,1546386060.12743,finish,0
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e2_0_1,1546386060.3431,start,
mr-0xc11,1546362284,dplyr,0.7.99.9000,eb8af71c9f548819d2691aff80ea15a281b6b04b,groupby,G1_1e9_1e2_0_1,1546388727.94515,finish,0
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1546388727.96656,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1546388747.74244,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1546388747.75695,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1546388772.55943,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1546388772.573,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1546388820.19759,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1546388820.21255,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1546388837.47809,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e2_0_0,1546388837.49171,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e2_0_0,1546389053.44497,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e1_0_0,1546389053.46017,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e1_0_0,1546389375.70734,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_2e0_0_0,1546389375.72275,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_2e0_0_0,1546390062.27862,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e2_0_1,1546390062.29319,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e8_1e2_0_1,1546390258.97766,finish,2
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e2_0_0,1546390258.9925,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e2_0_0,1546390859.99862,finish,8
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e1_0_0,1546390860.22129,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e1_0_0,1546391479.77257,finish,8
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_2e0_0_0,1546391479.9761,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_2e0_0_0,1546392110.41403,finish,8
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e2_0_1,1546392110.60449,start,
mr-0xc11,1546362284,pandas,0.23.4,,groupby,G1_1e9_1e2_0_1,1546392733.97085,finish,8
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e2_0_0,1546392734.18761,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e2_0_0,1546392746.98486,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e1_0_0,1546392746.99216,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e1_0_0,1546392759.72542,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_2e0_0_0,1546392759.73429,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_2e0_0_0,1546392775.14436,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e2_0_1,1546392775.15474,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e7_1e2_0_1,1546392785.62481,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e2_0_0,1546392785.63465,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e2_0_0,1546392883.68262,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e1_0_0,1546392883.69221,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e1_0_0,1546393007.585,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_2e0_0_0,1546393007.59866,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_2e0_0_0,1546393164.43007,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e2_0_1,1546393164.44466,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e8_1e2_0_1,1546393249.89168,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e2_0_0,1546393249.90237,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e2_0_0,1546394345.46889,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e1_0_0,1546394345.60966,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e1_0_0,1546395780.9546,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_2e0_0_0,1546395781.01258,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_2e0_0_0,1546397401.24259,finish,0
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e2_0_1,1546397401.2768,start,
mr-0xc11,1546362284,pydatatable,0.7.0,4c393351c1fb3372b0ffd2e16f9e115f5fd52f91,groupby,G1_1e9_1e2_0_1,1546398031.10572,finish,0
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1546398031.16403,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1546398084.98714,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1546398085.00189,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1546398131.11272,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1546398131.12452,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1546398177.18859,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1546398177.21274,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1546398222.26546,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1546398222.2809,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e2_0_0,1546398508.1065,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1546398508.1361,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e1_0_0,1546398809.2075,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_2e0_0_0,1546398809.2222,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_2e0_0_0,1546399113.74573,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e2_0_1,1546399113.76046,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e8_1e2_0_1,1546399402.6939,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e9_1e2_0_0,1546399402.70665,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e9_1e2_0_0,1546402333.89576,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e9_1e1_0_0,1546402334.03409,start,
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e9_1e1_0_0,1546405308.1638,finish,2
mr-0xc11,1546362284,spark,2.4.0,,groupby,G1_1e9_2e0_0_0,1546405308.35223,start,
