nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment
mr-0xc11,1546755894,1546786479.064745,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.973,0.67,TRUE,30001016;50649180.662,0.006,
mr-0xc11,1546755894,1546786481.053359,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.971,0.685,TRUE,30001016;50649180.662,0.006,
mr-0xc11,1546755894,1546786481.1818104,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.099,0.685,TRUE,30.001;29.998;506.57,0.0,
mr-0xc11,1546755894,1546786481.2784238,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.086,0.685,TRUE,30.001;29.998;506.57,0.0,
mr-0xc11,1546755894,1546786481.7269216,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.409,0.7,TRUE,30001016;29998058;506570021.5,0.007,
mr-0xc11,1546755894,1546786482.1387358,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999969,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.394,0.723,TRUE,30001016;29998058;506570021.5,0.007,
mr-0xc11,1546755894,1546786488.7776816,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.159,0.6,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786488.9723005,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.149,0.601,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786489.5408356,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.25,0.637,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786489.8253586,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.274,0.637,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786493.0888517,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,3.208,0.766,TRUE,30001016;218993175.267,0.027,
mr-0xc11,1546755894,1546786496.3302493,groupby,G1_1e7_2e0_0_0,10000000,sum v1 mean v3 by id3,4323484,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,3.199,0.846,TRUE,30001016;218993175.267,0.027,
mr-0xc11,1546755894,1546786496.5155723,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.151,0.775,TRUE,6.0;6.0;101.314,0.0,
mr-0xc11,1546755894,1546786496.6636934,groupby,G1_1e7_2e0_0_0,10000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.137,0.775,TRUE,6.0;6.0;101.314,0.0,
mr-0xc11,1546755894,1546786497.206275,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.48,0.895,TRUE,30001016;29998058;506570021.499,0.031,
mr-0xc11,1546755894,1546786497.7026725,groupby,G1_1e7_2e0_0_0,10000000,sum v1:v3 by id6,4323579,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.454,0.991,TRUE,30001016;29998058;506570021.499,0.031,
mr-0xc11,1546755894,1546786505.2380815,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.155,0.6,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786505.4199753,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.144,0.601,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786506.011106,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.274,0.638,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786506.314933,groupby,G1_1e7_1e2_0_1,10000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.293,0.637,TRUE,30001016,0.0,
mr-0xc11,1546755894,1546786506.9770288,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.633,0.641,TRUE,30001016;5065689.539,0.001,
mr-0xc11,1546755894,1546786507.623461,groupby,G1_1e7_1e2_0_1,10000000,sum v1 mean v3 by id3,100000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.635,0.642,TRUE,30001016;5065689.539,0.001,
mr-0xc11,1546755894,1546786507.746811,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.095,0.65,TRUE,300.01;299.98;5065.702,0.0,
mr-0xc11,1546755894,1546786507.8378634,groupby,G1_1e7_1e2_0_1,10000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.081,0.65,TRUE,300.01;299.98;5065.702,0.0,
mr-0xc11,1546755894,1546786508.028225,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.159,0.65,TRUE,30001016;29998058;506570021.5,0.001,
mr-0xc11,1546755894,1546786508.1821442,groupby,G1_1e7_1e2_0_1,10000000,sum v1:v3 by id6,100000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.143,0.661,TRUE,30001016;29998058;506570021.5,0.001,
mr-0xc11,1546755894,1546786557.754665,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.224,5.797,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786559.2447813,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.217,5.798,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786568.4929621,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,8.93,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786577.437957,groupby,G1_1e8_1e2_0_0,100000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,8.934,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786588.5356536,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,11.063,5.864,TRUE,300012972;50426316.721,0.006,
mr-0xc11,1546755894,1546786599.6211367,groupby,G1_1e8_1e2_0_0,100000000,sum v1 mean v3 by id3,1000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,11.068,5.882,TRUE,300012972;50426316.721,0.006,
mr-0xc11,1546755894,1546786600.573766,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.924,5.882,TRUE,300.013;300.004;5042.646,0.0,
mr-0xc11,1546755894,1546786601.3598485,groupby,G1_1e8_1e2_0_0,100000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.776,5.882,TRUE,300.013;300.004;5042.646,0.0,
mr-0xc11,1546755894,1546786604.0262556,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,2.628,5.894,TRUE,300012972;300003781;5042645988.021,0.007,
mr-0xc11,1546755894,1546786606.533201,groupby,G1_1e8_1e2_0_0,100000000,sum v1:v3 by id6,1000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,2.489,5.916,TRUE,300012972;300003781;5042645988.021,0.007,
mr-0xc11,1546755894,1546786665.3059318,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.16,5.797,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786666.7427082,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1,10,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.16,5.797,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786670.2442145,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,3.185,5.832,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786673.4484773,groupby,G1_1e8_1e1_0_0,100000000,sum v1 by id1:id2,100,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,3.194,5.832,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786697.1080964,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999518,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,23.569,6.131,TRUE,300012972;504229602.556,0.062,
mr-0xc11,1546755894,1546786720.7597592,groupby,G1_1e8_1e1_0_0,100000000,sum v1 mean v3 by id3,9999518,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,23.571,6.28,TRUE,300012972;504229602.556,0.062,
mr-0xc11,1546755894,1546786721.6330934,groupby,G1_1e8_1e1_0_0,100000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.837,6.132,TRUE,30.001;30.0;504.265,0.0,
mr-0xc11,1546755894,1546786722.3356013,groupby,G1_1e8_1e1_0_0,100000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.692,6.132,TRUE,30.001;30.0;504.265,0.0,
mr-0xc11,1546755894,1546786726.0219126,groupby,G1_1e8_1e1_0_0,100000000,sum v1:v3 by id6,9999512,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,3.583,6.392,TRUE,300012972;300003781;5042645988.022,0.072,
mr-0xc11,1546755894,1546786729.5362709,groupby,G1_1e8_1e1_0_0,100000000,sum v1:v3 by id6,9999512,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,3.43,6.616,TRUE,300012972;300003781;5042645988.022,0.072,
mr-0xc11,1546755894,1546786789.476231,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.163,5.798,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786790.9184182,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.164,5.798,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786793.5106623,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,2.275,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786795.7952626,groupby,G1_1e8_2e0_0_0,100000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,2.274,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786833.2529643,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43231389,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,37.171,7.122,TRUE,300012972;2180068212.698,0.259,
mr-0xc11,1546755894,1546786870.7716343,groupby,G1_1e8_2e0_0_0,100000000,sum v1 mean v3 by id3,43231389,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,37.232,7.766,TRUE,300012972;2180068212.698,0.259,
mr-0xc11,1546755894,1546786872.3900974,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.579,7.122,TRUE,6.0;6.0;100.853,0.0,
mr-0xc11,1546755894,1546786873.825601,groupby,G1_1e8_2e0_0_0,100000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.425,7.122,TRUE,6.0;6.0;100.853,0.0,
mr-0xc11,1546755894,1546786879.9467492,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43232226,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,5.789,8.249,TRUE,300012972;300003781;5042645988.078,0.303,
mr-0xc11,1546755894,1546786885.8492305,groupby,G1_1e8_2e0_0_0,100000000,sum v1:v3 by id6,43232226,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,5.587,9.216,TRUE,300012972;300003781;5042645988.078,0.303,
mr-0xc11,1546755894,1546786941.7999449,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,1.148,5.797,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786943.2193036,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,1.14,5.797,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786945.9834125,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,2.445,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786948.4711578,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,2.477,5.834,TRUE,300012972,0.0,
mr-0xc11,1546755894,1546786955.9075117,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,7.401,5.863,TRUE,300012972;50426316.721,0.006,
mr-0xc11,1546755894,1546786963.3216798,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,7.396,5.882,TRUE,300012972;50426316.721,0.006,
mr-0xc11,1546755894,1546786964.2795947,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,0.93,5.882,TRUE,300.013;300.004;5042.646,0.0,
mr-0xc11,1546755894,1546786965.070815,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,0.781,5.882,TRUE,300.013;300.004;5042.646,0.0,
mr-0xc11,1546755894,1546786967.8984518,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,2.789,5.893,TRUE,300012972;300003781;5042645988.021,0.007,
mr-0xc11,1546755894,1546786970.5609193,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,2.644,5.916,TRUE,300012972;300003781;5042645988.021,0.007,
mr-0xc11,1546755894,1546787478.1739707,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,13.096,68.941,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546787493.2537584,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,13.101,68.941,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546787571.6571183,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,77.735,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546787648.8544047,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,77.186,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546787826.6828704,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,177.737,69.313,TRUE,2999972045;481703143.921,0.063,
mr-0xc11,1546755894,1546788004.1382558,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,177.367,69.462,TRUE,2999972045;481703143.921,0.063,
mr-0xc11,1546755894,1546788013.0506947,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,8.869,69.276,TRUE,299.997;300.002;4817.038,0.0,
mr-0xc11,1546755894,1546788020.3389108,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,7.277,69.276,TRUE,299.997;300.002;4817.038,0.0,
mr-0xc11,1546755894,1546788046.7287185,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,26.286,69.537,TRUE,2999972045;3000019420;48170381592.374,0.073,
mr-0xc11,1546755894,1546788071.6109965,groupby,G1_1e9_1e2_0_0,1000000000,sum v1:v3 by id6,10000000,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,24.795,69.76,TRUE,2999972045;3000019420;48170381592.374,0.073,
mr-0xc11,1546755894,1546788685.525912,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,10,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,11.664,68.941,TRUE,2999972045,0.005,
mr-0xc11,1546755894,1546788699.3541873,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1,10,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,11.694,68.942,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546788734.9533896,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,100,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,34.94,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546788770.604473,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 by id1:id2,100,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,35.64,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546789098.6256716,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,99995425,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,327.519,72.33,TRUE,2999972045;4816780557.239,0.473,
mr-0xc11,1546755894,1546789426.365127,groupby,G1_1e9_1e1_0_0,1000000000,sum v1 mean v3 by id3,99995425,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,327.153,73.82,TRUE,2999972045;4816780557.239,0.474,
mr-0xc11,1546755894,1546789434.2166586,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,7.728,71.957,TRUE,30.0;30.0;481.704,0.0,
mr-0xc11,1546755894,1546789440.5215008,groupby,G1_1e9_1e1_0_0,1000000000,mean v1:v3 by id4,10,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,6.293,71.957,TRUE,30.0;30.0;481.704,0.0,
mr-0xc11,1546755894,1546789475.5046248,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995357,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,34.377,74.565,TRUE,2999972045;3000019420;48170381592.369,0.575,
mr-0xc11,1546755894,1546789508.5060933,groupby,G1_1e9_1e1_0_0,1000000000,sum v1:v3 by id6,99995357,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,32.401,76.8,TRUE,2999972045;3000019420;48170381592.369,0.575,
mr-0xc11,1546755894,1546789842.7709877,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,11.915,68.941,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546789856.554764,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1,2,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,11.623,68.942,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546789880.045183,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,22.835,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546789902.6020775,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 by id1:id2,4,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,22.546,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546790416.9505262,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 mean v3 by id3,431884560,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,512.642,83.457,TRUE,2999972045;20804043632.225,1.678,
mr-0xc11,1546755894,1546790929.009566,groupby,G1_1e9_2e0_0_0,1000000000,sum v1 mean v3 by id3,431884560,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,509.954,89.893,TRUE,2999972045;20804043632.225,1.679,
mr-0xc11,1546755894,1546790944.371067,groupby,G1_1e9_2e0_0_0,1000000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,14.959,81.849,TRUE,6.0;6.0;96.341,0.0,
mr-0xc11,1546755894,1546790957.7730243,groupby,G1_1e9_2e0_0_0,1000000000,mean v1:v3 by id4,2,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,13.391,81.849,TRUE,6.0;6.0;96.341,0.0,
mr-0xc11,1546755894,1546791037.8059435,groupby,G1_1e9_2e0_0_0,1000000000,sum v1:v3 by id6,431876300,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,77.931,93.11,TRUE,2999972045;3000019420;48170381594.835,2.071,
mr-0xc11,1546755894,1546791117.1730447,groupby,G1_1e9_2e0_0_0,1000000000,sum v1:v3 by id6,431876300,4,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,77.233,102.764,TRUE,2999972045;3000019420;48170381594.835,2.066,
mr-0xc11,1546755894,1546791453.4178717,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,11.644,68.941,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546791467.1425996,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1,100,2,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,11.603,68.941,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546791491.6909246,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,23.898,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546791515.626017,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 by id1:id2,10000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,23.924,68.977,TRUE,2999972045,0.0,
mr-0xc11,1546755894,1546791597.3017032,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,10000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,1,81.584,69.313,TRUE,2999972045;481703143.921,0.063,
mr-0xc11,1546755894,1546791678.4840775,groupby,G1_1e9_1e2_0_1,1000000000,sum v1 mean v3 by id3,10000000,3,pydatatable,0.7.0,987d32493f6f0ce1a2d8053090c65aeb1213818d,[.datatable,2,81.094,69.463,TRUE,2999972045;481703143.921,0.063,
